"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"sapldnut  ","P",02/18/2016 2:15,1,1,2         ,"S         ","{CSM}","",<-2>  ,"",<-2>  ,"",<-2>  ,"",<-2> [GCM] ,"",<-2>  ,6.47,<0>  ,
"sapldnut  ","P",02/18/2016 4:15,1,1,2         ,1         ,"{CSM}",0.02,<-3> [GQD] ,0.5,<-3> [GQD] ,0.02,<-3> [GQD] ,"",<-3> [GCR] ,5.0,<-3> [GQD] ,8.52,<0>  ,
"sapldnut  ","P",02/18/2016 4:15,1,1,2         ,"S         ","{CSM}","",<-2>  ,"",<-2>  ,"",<-2>  ,"",<-2> [GCM] ,"",<-2>  ,8.2,<0>  ,
"sapldnut  ","P",02/18/2016 6:15,1,1,2         ,1         ,"{CSM}",0.02,<-3> [GQD] ,0.5,<-3> [GQD] ,0.02,<-3> [GQD] ,"",<-3> [GCR] ,5.0,<-3> [GQD] ,12.1,<0>  ,
"sapldnut  ","P",02/18/2016 6:15,1,1,2         ,"S         ","{CSM}","",<-2>  ,"",<-2>  ,"",<-2>  ,"",<-2> [GCM] ,"",<-2>  ,10.44,<0>  ,
"sapldnut  ","P",02/18/2016 8:15,1,1,2         ,1         ,"{CSM}",0.02,<-3> [GQD] ,0.5,<-3> [GQD] ,0.02,<-3> [GQD] ,"",<-3> [GCR] ,5.0,<-3> [GQD] ,12.7,<0>  ,
"sapldnut  ","P",02/18/2016 8:15,1,1,2         ,"S         ","{CSM}","",<-2>  ,"",<-2>  ,"",<-2>  ,"",<-2> [GCM] ,"",<-2>  ,12.7,<0>  ,
"sapldnut  ","P",02/18/2016 10:15,1,1,2         ,1         ,"{CSM}",0.02,<-3> [GQD] ,0.5,<-3> [GQD] ,0.02,<-3> [GQD] ,"",<-3> [GCR] ,5.0,<-3> [GQD] ,9.21,<0>  ,
"sapldnut  ","P",02/18/2016 10:15,1,1,2         ,"S         ","{CSM}","",<-2>  ,"",<-2>  ,"",<-2>  ,"",<-2> [GCM] ,"",<-2>  ,8.81,<0>  ,
"sapldnut  ","P",02/18/2016 10:41,1,1,1         ,1         ,"{CSM}",0.02,<-3> [GQD] ,0.5,<-3> [GQD] ,0.02,<-3> [GQD] ,"",<-3> [GCR] ,5.0,<-3> [GQD] ,15.84,<0>  ,
"sapldnut  ","P",02/18/2016 10:41,1,1,1         ,"S         ","{CSM}","",<-2>  ,"",<-2>  ,"",<-2>  ,"",<-2> [GCM] ,"",<-2>  ,18.18,<0>  ,
"sapldnut  ","P",02/18/2016 10:44,1,1,1         ,2         ,"{CSM}",0.02,<-3> [GQD] ,0.5,<-3> [GQD] ,0.02,<-3> [GQD] ,"",<-3> [GCR] ,5.0,<-3> [GQD] ,17.91,<0>  ,
"sapldnut  ","P",02/18/2016 10:44,1,1,1         ,"S         ","{CSM}","",<-2>  ,"",<-2>  ,"",<-2>  ,"",<-2> [GCM] ,"",<-2>  ,19.71,<0>  ,
"sapldnut  ","P",03/16/2016 9:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.12,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,5.4,<0>  ,
"sapldnut  ","P",03/16/2016 9:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.12,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.08,<0>  ,
"sapldnut  ","P",03/16/2016 11:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.126,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,7.22,<0>  ,
"sapldnut  ","P",03/16/2016 11:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.124,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.023,<1> (CHB) ,6.94,<0>  ,
"sapldnut  ","P",03/16/2016 13:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.125,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0233,<1> (CHB) ,9.09,<0>  ,
"sapldnut  ","P",03/16/2016 13:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.124,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.025,<1> (CHB) ,9.82,<0>  ,
"sapldnut  ","P",03/16/2016 15:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.09,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,5.96,<0>  ,
"sapldnut  ","P",03/16/2016 15:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0877,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.63,<0>  ,
"sapldnut  ","P",03/16/2016 17:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.122,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.05,<0>  ,
"sapldnut  ","P",03/16/2016 17:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.118,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,7.99,<0>  ,
"sapldnut  ","P",03/16/2016 19:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0963,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,4.42,<0>  ,
"sapldnut  ","P",03/16/2016 19:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0926,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,5.06,<0>  ,
"sapldnut  ","P",03/16/2016 21:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0902,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,3.68,<0>  ,
"sapldnut  ","P",03/16/2016 21:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0983,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0209,<1> (CHB) ,5.22,<0>  ,
"sapldnut  ","P",03/16/2016 23:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.077,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,3.07,<0>  ,
"sapldnut  ","P",03/16/2016 23:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0746,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0273,<1> (CHB) ,4.11,<0>  ,
"sapldnut  ","P",03/17/2016 1:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0799,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.022,<1> (CHB) ,5.06,<0>  ,
"sapldnut  ","P",03/17/2016 1:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0793,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0223,<1> (CHB) ,5.12,<0>  ,
"sapldnut  ","P",03/17/2016 3:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0628,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,7.8,<0>  ,
"sapldnut  ","P",03/17/2016 3:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0699,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,7.98,<0>  ,
"sapldnut  ","P",03/17/2016 5:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0654,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,4.05,<0>  ,
"sapldnut  ","P",03/17/2016 5:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0766,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,4.52,<0>  ,
"sapldnut  ","P",03/17/2016 7:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0443,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,8.04,<0>  ,
"sapldnut  ","P",03/17/2016 7:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0471,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.94,<0>  ,
"sapldnut  ","P",03/17/2016 9:45,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0802,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,7.99,<0>  ,
"sapldnut  ","P",03/17/2016 9:45,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0774,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,8.46,<0>  ,
"sapldnut  ","P",03/17/2016 11:12,1,1,1         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0688,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.75,<0>  ,
"sapldnut  ","P",03/17/2016 11:12,1,1,1         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.0619,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.02,<0>  ,
"sapldnut  ","P",03/17/2016 11:16,1,1,1         ,2         ,"",0.0020,<-4> [SBL] (CHB) ,0.0727,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,8.6,<0>  ,
"sapldnut  ","P",03/17/2016 11:16,1,1,1         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.068,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,6.63,<0>  ,
"sapldnut  ","P",04/13/2016 8:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.147,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0398,<1> (CHB) ,3.07,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 8:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.145,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,4.24,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 10:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.151,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0378,<1> (CHB) ,5.4,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 10:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.145,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0399,<1> (CHB) ,7.8,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 12:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.195,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0449,<1> (CHB) ,10.32,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 12:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.187,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0395,<1> (CHB) ,9.52,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 14:00,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.123,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,18.62,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 14:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.126,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,18.38,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 16:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.166,<1> (CHB) ,0.0254,<1> (CHB) ,0.0122,<1> (CHB) ,0.0376,<1> (CHB) ,11.4,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 16:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.165,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0343,<1> (CHB) ,14.35,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 18:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.121,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0345,<1> (CHB) ,5.32,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 18:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.117,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0393,<1> (CHB) ,5.89,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 20:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.158,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0384,<1> (CHB) ,4.04,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 20:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.19,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0409,<1> (CHB) ,4.29,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 22:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.103,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0381,<1> (CHB) ,3.59,<1> (CHB) ,
"sapldnut  ","P",04/13/2016 22:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.102,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0324,<1> (CHB) ,3.97,<1> (CHB) ,
"sapldnut  ","P",04/14/2016 0:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.113,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0359,<1> (CHB) ,5.59,<1> (CHB) ,
"sapldnut  ","P",04/14/2016 0:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.106,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.032,<1> (CHB) ,4.73,<1> (CHB) ,
"sapldnut  ","P",04/14/2016 2:30,1,1,2         ,1         ,"",0.0020,<-4> [SBL] (CHB) ,0.0849,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.02,<-4> [SBL] (CHB) ,8.26,<1> (CHB) ,
"sapldnut  ","P",04/14/2016 2:30,1,1,2         ,"S         ","",0.0020,<-4> [SBL] (CHB) ,0.089,<1> (CHB) ,0.02,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0306,<1> (CHB) ,8.39,<1> (CHB) ,
